,nro_ticket,codigo,cupon,unidades,precio,fecha,hora_venta,cantidad_cupon,
12539,1164159,70559,0,0,47250,2017-09-07,00:00:00.000,854,1
12540,1164159,70156,0,0,45900,2017-09-07,00:00:00.000,854,1
12541,1164159,7894163,0,1,9000,2017-09-07,00:00:00.000,854,1
12542,1164159,80825,0,0,9950,2017-09-07,00:00:00.000,854,1
12543,1164159,8005,0,0,4250,2017-09-07,00:00:00.000,854,1
12544,1164160,8091,0,1,3750,2017-09-07,00:00:00.000,856,1
12545,1164160,72435,0,1,4000,2017-09-07,00:00:00.000,856,1
12546,1164160,992470,0,2,3300,2017-09-07,00:00:00.000,856,2
12547,1164161,777760,0,1,15900,2017-09-07,00:00:00.000,857,1
12548,1164161,259615,0,2,5350,2017-09-07,00:00:00.000,857,2
12549,1164161,22006945,0,1,8950,2017-09-07,00:00:00.000,857,1
12550,1164161,80122,0,1,4450,2017-09-07,00:00:00.000,857,1
12551,1164161,90206,0,2,6300,2017-09-07,00:00:00.000,857,1
12552,1164161,9011,0,1,5200,2017-09-07,00:00:00.000,857,1
12553,1164161,9079,0,1,6500,2017-09-07,00:00:00.000,857,1
12554,1164162,70553,0,0,25200,2017-09-07,00:00:00.000,859,1
12555,1164162,70554,0,0,26100,2017-09-07,00:00:00.000,859,1
12556,1164162,90116,0,2,1400,2017-09-07,00:00:00.000,859,1
12557,1164163,50200,0,1,4200,2017-09-07,00:00:00.000,901,1
12558,1164163,50194,0,1,4200,2017-09-07,00:00:00.000,901,1
12559,1164163,50195,0,1,4200,2017-09-07,00:00:00.000,901,1
12560,1164163,321459,0,1,1500,2017-09-07,00:00:00.000,901,1
12561,1164163,321458,0,1,1500,2017-09-07,00:00:00.000,901,1
12562,1164163,438572,0,1,1500,2017-09-07,00:00:00.000,901,1
12563,1164163,964784,0,1,6500,2017-09-07,00:00:00.000,901,1
12564,1164163,946786,0,1,6500,2017-09-07,00:00:00.000,901,1
12565,1164163,946785,0,1,6500,2017-09-07,00:00:00.000,901,1
12566,1164163,992470,0,2,3300,2017-09-07,00:00:00.000,901,2
12567,1164163,8002,0,1,3750,2017-09-07,00:00:00.000,901,1
12568,1164164,321455,0,3,1500,2017-09-07,00:00:00.000,906,1
12569,1164165,8002,0,1,3750,2017-09-07,00:00:00.000,907,1
12570,1164165,8097,0,0,7450,2017-09-07,00:00:00.000,907,1
12571,1164165,8008,0,1,3950,2017-09-07,00:00:00.000,907,1
12572,1164165,4225,0,1,19900,2017-09-07,00:00:00.000,907,1
12573,1164166,90989001,0,1,10500,2017-09-07,00:00:00.000,909,1
12574,1164166,9992117,0,1,800,2017-09-07,00:00:00.000,909,1
12575,1164166,70104,0,0,28950,2017-09-07,00:00:00.000,909,1
12576,1164166,9990400,0,2,2500,2017-09-07,00:00:00.000,909,2
12577,1164166,9929761,0,1,1800,2017-09-07,00:00:00.000,909,1
12578,1164166,22405,0,1,3000,2017-09-07,00:00:00.000,909,1
12579,1164166,70551,0,0,20150,2017-09-07,00:00:00.000,909,1
12580,1164166,443572,0,1,5500,2017-09-07,00:00:00.000,909,1
12581,1164166,8002,0,1,3750,2017-09-07,00:00:00.000,909,1
12582,1164166,991100,0,4,300,2017-09-07,00:00:00.000,909,1
12583,1164166,9003,0,4,500,2017-09-07,00:00:00.000,909,1
12584,1164166,90409,0,1,1950,2017-09-07,00:00:00.000,909,1
12585,1164166,992825,0,2,1650,2017-09-07,00:00:00.000,909,2
12586,1164167,9907860,0,1,3500,2017-09-07,00:00:00.000,912,1
12587,1164167,9991279,0,1,5200,2017-09-07,00:00:00.000,912,1
12588,1164167,527609,0,1,5650,2017-09-07,00:00:00.000,912,1
12589,1164167,438716,0,1,1200,2017-09-07,00:00:00.000,912,1
12590,1164167,9929761,0,1,1800,2017-09-07,00:00:00.000,912,1
12591,1164167,72792,0,1,13450,2017-09-07,00:00:00.000,912,1
12592,1164167,90206,0,1,6300,2017-09-07,00:00:00.000,912,1
12593,1164167,9023,0,1,3200,2017-09-07,00:00:00.000,912,1
12594,1164168,90467,0,0,950,2017-09-07,00:00:00.000,916,1
12595,1164168,8005,0,0,4250,2017-09-07,00:00:00.000,916,1
12596,1164168,7006,0,3,10950,2017-09-07,00:00:00.000,916,2
12597,1164168,8004,0,0,16950,2017-09-07,00:00:00.000,916,1
12598,1164168,8071,0,0,14950,2017-09-07,00:00:00.000,916,1
12599,1164168,89492,0,0,16950,2017-09-07,00:00:00.000,916,1
12600,1164168,70568,0,0,28000,2017-09-07,00:00:00.000,916,1
12601,1164168,90297,0,1,4950,2017-09-07,00:00:00.000,916,1
12602,1164168,90285,0,1,4500,2017-09-07,00:00:00.000,916,1
12603,1164168,90170,0,1,1000,2017-09-07,00:00:00.000,916,1
12604,1164168,90030,0,1,1000,2017-09-07,00:00:00.000,916,1
12605,1164168,90915,0,1,3950,2017-09-07,00:00:00.000,916,1
12606,1164168,90208,0,3,2950,2017-09-07,00:00:00.000,916,2
12607,1164169,71055,0,1,39950,2017-09-07,00:00:00.000,919,1
12608,1164169,9028,0,1,10950,2017-09-07,00:00:00.000,919,1
12609,1164169,259615,0,2,5350,2017-09-07,00:00:00.000,919,2
12610,1164169,9915309,0,1,5750,2017-09-07,00:00:00.000,919,1
12611,1164169,9906813,0,2,4200,2017-09-07,00:00:00.000,919,2
12612,1164169,8090,0,0,3450,2017-09-07,00:00:00.000,919,1
12613,1164169,23659,0,3,5350,2017-09-07,00:00:00.000,919,1
12614,1164170,70966,0,0,28500,2017-09-07,00:00:00.000,921,1
12615,1164170,70546,0,1,27800,2017-09-07,00:00:00.000,921,1
12616,1164170,90380,0,2,6500,2017-09-07,00:00:00.000,921,1
12617,1164171,8007,0,1,5950,2017-09-07,00:00:00.000,923,1
12618,1164171,44915,0,1,4850,2017-09-07,00:00:00.000,923,1
12619,1164172,72785,0,1,13300,2017-09-07,00:00:00.000,924,1
12620,1164172,47361,0,1,4400,2017-09-07,00:00:00.000,924,1
12621,1164172,9006,0,1,1000,2017-09-07,00:00:00.000,924,1
12622,1164172,20051,0,1,2450,2017-09-07,00:00:00.000,924,1
12623,1164172,9021,0,1,3000,2017-09-07,00:00:00.000,924,1
12624,1164172,9013,0,0,9750,2017-09-07,00:00:00.000,924,1
12625,1164172,9025,0,0,9200,2017-09-07,00:00:00.000,924,1
12626,1164172,9043,0,0,9950,2017-09-07,00:00:00.000,924,1
12627,1164173,259616,0,3,5350,2017-09-07,00:00:00.000,925,1
12628,1164173,442459,0,1,9650,2017-09-07,00:00:00.000,925,1
12629,1164173,9992035,0,1,5750,2017-09-07,00:00:00.000,925,1
12630,1164173,9012484,0,1,8700,2017-09-07,00:00:00.000,925,1
12631,1164173,2024,0,4,1400,2017-09-07,00:00:00.000,925,1
12632,1164173,808086,0,1,6500,2017-09-07,00:00:00.000,925,1
12633,1164173,4000094,0,1,9300,2017-09-07,00:00:00.000,925,1
12634,1164173,9079,0,0,6500,2017-09-07,00:00:00.000,925,1
12635,1164173,96533,0,1,6050,2017-09-07,00:00:00.000,925,1
12636,1164173,5226,0,1,5950,2017-09-07,00:00:00.000,925,1
12637,1164173,5224,0,1,5950,2017-09-07,00:00:00.000,925,1
12638,1164174,8074,0,0,10250,2017-09-07,00:00:00.000,927,1
12639,1164174,8100,0,0,12950,2017-09-07,00:00:00.000,927,1
12640,1164175,9921591,0,1,3150,2017-09-07,00:00:00.000,930,1
12641,1164175,429520,0,1,4000,2017-09-07,00:00:00.000,930,1
12642,1164175,8002,0,1,3750,2017-09-07,00:00:00.000,930,1
12643,1164175,43475,0,1,2400,2017-09-07,00:00:00.000,930,1
12644,1164175,443669,0,1,4300,2017-09-07,00:00:00.000,930,1
12645,1164175,9909600,0,1,2650,2017-09-07,00:00:00.000,930,1
12646,1164175,70557,0,0,25500,2017-09-07,00:00:00.000,930,1
12647,1164175,80100,0,3,2500,2017-09-07,00:00:00.000,930,2
12648,1164176,52001,0,1,3300,2017-09-07,00:00:00.000,931,1
12649,1164176,12561,0,1,2450,2017-09-07,00:00:00.000,931,1
12650,1164176,9025,0,0,9200,2017-09-07,00:00:00.000,931,1
12651,1164176,9079,0,1,6500,2017-09-07,00:00:00.000,931,1
12652,1164176,9011,0,0,5200,2017-09-07,00:00:00.000,931,1
12653,1164176,90380,0,1,6500,2017-09-07,00:00:00.000,931,1
12654,1164176,9047,0,1,3950,2017-09-07,00:00:00.000,931,1
12655,1164176,9013,0,1,9750,2017-09-07,00:00:00.000,931,1
12656,1164176,43482,0,1,4100,2017-09-07,00:00:00.000,931,1
12657,1164176,99575,0,1,4700,2017-09-07,00:00:00.000,931,1
12658,1164177,80289,0,0,39900,2017-09-07,00:00:00.000,932,1
12659,1164177,80841,0,0,10950,2017-09-07,00:00:00.000,932,1
12660,1164177,8999,0,0,19950,2017-09-07,00:00:00.000,932,1
12661,1164177,990582,0,1,950,2017-09-07,00:00:00.000,932,1
12662,1164178,3872,0,2,17100,2017-09-07,00:00:00.000,933,2
12663,1164178,47501,0,1,34600,2017-09-07,00:00:00.000,933,1
12664,1164178,7894164,0,2,8000,2017-09-07,00:00:00.000,933,2
12665,1164178,7894163,0,1,9000,2017-09-07,00:00:00.000,933,1
12666,1164178,8011,0,1,4750,2017-09-07,00:00:00.000,933,1
12667,1164178,710023,0,1,34950,2017-09-07,00:00:00.000,933,2
12668,1164178,71456,0,2,47100,2017-09-07,00:00:00.000,933,3
12669,1164178,41017,0,1,57300,2017-09-07,00:00:00.000,933,2
12670,1164178,41013,0,0,190000,2017-09-07,00:00:00.000,933,2
12671,1164178,23156,0,1,8300,2017-09-07,00:00:00.000,933,1
12672,1164178,442,0,1,200,2017-09-07,00:00:00.000,933,1
12673,1164178,5020,0,1,14900,2017-09-07,00:00:00.000,933,1
12674,1164178,65755,0,1,10500,2017-09-07,00:00:00.000,933,1
12675,1164178,9904218,0,1,3500,2017-09-07,00:00:00.000,933,1
12676,1164178,9906838,0,2,8000,2017-09-07,00:00:00.000,933,1
12677,1164178,9032854,0,1,2100,2017-09-07,00:00:00.000,933,1
12678,1164178,9900928,0,1,3250,2017-09-07,00:00:00.000,933,1
12679,1164178,525412,0,1,5300,2017-09-07,00:00:00.000,933,1
12680,1164178,417677,0,2,12000,2017-09-07,00:00:00.000,933,2
12681,1164178,441286,0,1,14900,2017-09-07,00:00:00.000,933,1
12682,1164178,6750,0,1,9000,2017-09-07,00:00:00.000,933,1
12683,1164178,445333,0,1,23800,2017-09-07,00:00:00.000,933,1
12684,1164178,431733,0,2,11400,2017-09-07,00:00:00.000,933,2
12685,1164178,47065,0,1,94700,2017-09-07,00:00:00.000,933,1
12686,1164179,90187,0,3,500,2017-09-07,00:00:00.000,938,1
12687,1164179,8005,0,0,4250,2017-09-07,00:00:00.000,938,1
12688,1164179,81270,0,0,19950,2017-09-07,00:00:00.000,938,1
12689,1164180,9013,0,1,9750,2017-09-07,00:00:00.000,940,1
12690,1164180,469469,0,2,1800,2017-09-07,00:00:00.000,940,2
12691,1164180,90187,0,3,500,2017-09-07,00:00:00.000,940,1
12692,1164180,9910620,0,2,3100,2017-09-07,00:00:00.000,940,2
12693,1164180,70572,0,0,41200,2017-09-07,00:00:00.000,940,1
12694,1164180,9028,0,0,10950,2017-09-07,00:00:00.000,940,1
12695,1164180,9011,0,0,5200,2017-09-07,00:00:00.000,940,1
12696,1164180,72940,0,1,9900,2017-09-07,00:00:00.000,940,1
12697,1164180,4479,0,1,4800,2017-09-07,00:00:00.000,940,1
12698,1164180,8002,0,1,3750,2017-09-07,00:00:00.000,940,1
12699,1164180,527611,0,1,6150,2017-09-07,00:00:00.000,940,1
12700,1164180,4414515,0,1,6350,2017-09-07,00:00:00.000,940,1
12701,1164181,9990403,0,1,4000,2017-09-07,00:00:00.000,941,1
12702,1164181,9940515,0,1,2850,2017-09-07,00:00:00.000,941,1
12703,1164182,9066027,0,1,2950,2017-09-07,00:00:00.000,946,1
12704,1164183,9933885,0,1,2900,2017-09-07,00:00:00.000,946,1
12705,1164183,5259060,0,1,5200,2017-09-07,00:00:00.000,946,1
12706,1164183,750701,0,1,4050,2017-09-07,00:00:00.000,946,1
12707,1164183,90210,0,1,5300,2017-09-07,00:00:00.000,946,1
12708,1164183,461345,0,1,4350,2017-09-07,00:00:00.000,946,1
12709,1164183,9043,0,0,9950,2017-09-07,00:00:00.000,946,1
12710,1164184,8260,0,0,21950,2017-09-07,00:00:00.000,948,1
12711,1164185,427514,0,1,3300,2017-09-07,00:00:00.000,950,1
12712,1164185,9079,0,1,6500,2017-09-07,00:00:00.000,950,1
12713,1164186,23659,0,1,5350,2017-09-07,00:00:00.000,951,1
12714,1164186,90116,0,1,1400,2017-09-07,00:00:00.000,951,1
12715,1164186,9099176,0,1,4400,2017-09-07,00:00:00.000,951,1
12716,1164187,32346,0,1,3100,2017-09-07,00:00:00.000,954,1
12717,1164187,420434,0,1,9250,2017-09-07,00:00:00.000,954,1
12718,1164187,9061086,0,1,6550,2017-09-07,00:00:00.000,954,1
12719,1164187,7894164,0,1,8000,2017-09-07,00:00:00.000,954,1
12720,1164187,700729,0,0,82950,2017-09-07,00:00:00.000,954,1
12721,1164187,479615,0,1,11200,2017-09-07,00:00:00.000,954,1
12722,1164187,461344,0,1,4350,2017-09-07,00:00:00.000,954,1
12723,1164188,23517,0,1,2500,2017-09-07,00:00:00.000,956,1
12724,1164188,6296,0,1,3000,2017-09-07,00:00:00.000,956,1
12725,1164188,8091,0,0,3750,2017-09-07,00:00:00.000,956,1
12726,1164188,461473,0,1,2350,2017-09-07,00:00:00.000,956,1
12727,1164189,7006,0,6,10950,2017-09-07,00:00:00.000,958,1
12728,1164189,8091,0,1,3750,2017-09-07,00:00:00.000,958,1
12729,1164189,417949,0,1,3700,2017-09-07,00:00:00.000,958,1
12730,1164189,22008899,0,1,6500,2017-09-07,00:00:00.000,958,1
12731,1164190,8091,0,0,3750,2017-09-07,00:00:00.000,1004,1
12732,1164191,7045,0,3,29950,2017-09-07,00:00:00.000,1016,1
12733,1164192,8061,0,1,36950,2017-09-07,00:00:00.000,1016,1
12734,1164192,443680,0,0,19900,2017-09-07,00:00:00.000,1016,2
12735,1164192,993680,0,0,5350,2017-09-07,00:00:00.000,1016,2
12736,1164192,443688,0,2,10000,2017-09-07,00:00:00.000,1016,2
12737,1164193,437564,0,1,1850,2017-09-07,00:00:00.000,1023,1
12738,1164193,90187,0,3,500,2017-09-07,00:00:00.000,1023,1
12739,1164193,70951,0,0,19750,2017-09-07,00:00:00.000,1023,1
12740,1164193,90330,0,0,13400,2017-09-07,00:00:00.000,1023,2
12741,1164193,9940559,0,1,1800,2017-09-07,00:00:00.000,1023,1
12742,1164193,789963,0,2,3250,2017-09-07,00:00:00.000,1023,2
12743,1164193,70514,0,3,12850,2017-09-07,00:00:00.000,1023,1
12744,1164193,7049,0,4,20950,2017-09-07,00:00:00.000,1023,1
12745,1164193,9023,0,2,3200,2017-09-07,00:00:00.000,1023,1
12746,1164193,429188,0,1,7000,2017-09-07,00:00:00.000,1023,1
12747,1164194,9280152,0,1,3750,2017-09-07,00:00:00.000,1028,1
12748,1164194,57849,0,1,9750,2017-09-07,00:00:00.000,1028,1
12749,1164194,32301,0,1,3800,2017-09-07,00:00:00.000,1028,1
12750,1164194,501758,0,1,6300,2017-09-07,00:00:00.000,1028,1
12751,1164194,74107,0,1,16800,2017-09-07,00:00:00.000,1028,1
12752,1164195,9013,0,0,9750,2017-09-07,00:00:00.000,1031,1
12753,1164195,321460,0,2,1500,2017-09-07,00:00:00.000,1031,2
12754,1164195,321458,0,1,1500,2017-09-07,00:00:00.000,1031,1
12755,1164195,9009,0,1,4500,2017-09-07,00:00:00.000,1031,1
12756,1164195,90159,0,1,7800,2017-09-07,00:00:00.000,1031,1
12757,1164195,9026,0,3,2400,2017-09-07,00:00:00.000,1031,1
12758,1164195,9091,0,2,3200,2017-09-07,00:00:00.000,1031,1
12759,1164195,9079,0,1,6500,2017-09-07,00:00:00.000,1031,1
12760,1164195,7039,0,2,6950,2017-09-07,00:00:00.000,1031,1
12761,1164195,9019,0,1,2500,2017-09-07,00:00:00.000,1031,1
12762,1164195,9028,0,0,10950,2017-09-07,00:00:00.000,1031,1
12763,1164195,9025,0,0,9200,2017-09-07,00:00:00.000,1031,1
12764,1164195,9011,0,1,5200,2017-09-07,00:00:00.000,1031,1
12765,1164195,9057,0,1,13100,2017-09-07,00:00:00.000,1031,1
12766,1164196,750701,0,1,4050,2017-09-07,00:00:00.000,1044,1
12767,1164196,995958,0,2,5200,2017-09-07,00:00:00.000,1044,2
12768,1164196,434835,0,1,11850,2017-09-07,00:00:00.000,1044,1
12769,1164196,9901358,0,1,1300,2017-09-07,00:00:00.000,1044,1
12770,1164196,9062314,0,1,1750,2017-09-07,00:00:00.000,1044,1
12771,1164196,23566,0,2,1500,2017-09-07,00:00:00.000,1044,1
12772,1164196,4479,0,1,4800,2017-09-07,00:00:00.000,1044,1
12773,1164196,42586,0,1,9800,2017-09-07,00:00:00.000,1044,1
12774,1164196,259615,0,4,5350,2017-09-07,00:00:00.000,1044,1
12775,1164197,8091,0,1,3750,2017-09-07,00:00:00.000,1053,1
12776,1164197,8241,0,0,17950,2017-09-07,00:00:00.000,1053,1
12777,1164197,80825,0,0,9950,2017-09-07,00:00:00.000,1053,1
12778,1164198,92038,0,2,17950,2017-09-07,00:00:00.000,1101,1
12779,1164198,70593,0,1,29250,2017-09-07,00:00:00.000,1101,2
12780,1164198,90114,0,0,19900,2017-09-07,00:00:00.000,1101,1
12781,1164198,99420,0,0,180000,2017-09-07,00:00:00.000,1101,1
12782,1164198,47361,0,1,4400,2017-09-07,00:00:00.000,1101,1
12783,1164199,9047,0,2,3950,2017-09-07,00:00:00.000,1103,1
12784,1164199,353555,0,1,3300,2017-09-07,00:00:00.000,1103,1
12785,1164199,434497,0,1,3300,2017-09-07,00:00:00.000,1103,1
12786,1164199,225645,0,2,5200,2017-09-07,00:00:00.000,1103,2
12787,1164199,70568,0,0,28000,2017-09-07,00:00:00.000,1103,1
12788,1164199,8002,0,1,3750,2017-09-07,00:00:00.000,1103,1
12789,1164200,41747,0,1,5700,2017-09-07,00:00:00.000,1105,1
12790,1164200,482866,0,1,6750,2017-09-07,00:00:00.000,1105,1
12791,1164200,9083,0,1,2100,2017-09-07,00:00:00.000,1105,1
12792,1164200,9901346,0,1,2000,2017-09-07,00:00:00.000,1105,1
12793,1164200,9081,0,1,2900,2017-09-07,00:00:00.000,1105,1
12794,1164201,9025,0,0,9200,2017-09-07,00:00:00.000,1110,1
12795,1164201,9923805,0,1,2400,2017-09-07,00:00:00.000,1110,1
12796,1164201,45213,0,1,2000,2017-09-07,00:00:00.000,1110,1
12797,1164201,8008,0,1,3950,2017-09-07,00:00:00.000,1110,1
12798,1164201,72793,0,0,5600,2017-09-07,00:00:00.000,1110,1
12799,1164202,978319,0,1,4550,2017-09-07,00:00:00.000,1113,1
12800,1164203,8409,0,1,29950,2017-09-07,00:00:00.000,1114,1
12801,1164204,8028,0,1,2500,2017-09-07,00:00:00.000,1119,1
12802,1164204,80214,0,1,2500,2017-09-07,00:00:00.000,1119,1
12803,1164205,80641,0,2,4500,2017-09-07,00:00:00.000,1122,1
12804,1164206,80213,0,1,2500,2017-09-07,00:00:00.000,1128,1
12805,1164207,9023,0,1,3200,2017-09-07,00:00:00.000,1130,1
12806,1164207,443003,0,1,1500,2017-09-07,00:00:00.000,1130,1
12807,1164207,54658,0,1,2900,2017-09-07,00:00:00.000,1130,1
12808,1164207,90152,0,0,10950,2017-09-07,00:00:00.000,1130,1
12809,1164207,9061,0,0,29600,2017-09-07,00:00:00.000,1130,1
12810,1164208,80176,0,0,6450,2017-09-07,00:00:00.000,1142,1
12811,1164208,9913360,0,1,1550,2017-09-07,00:00:00.000,1142,1
12812,1164208,9992118,0,1,1100,2017-09-07,00:00:00.000,1142,1
12813,1164208,9903563,0,1,1550,2017-09-07,00:00:00.000,1142,1
12814,1164208,43475,0,1,2400,2017-09-07,00:00:00.000,1142,1
12815,1164208,1966,0,1,14900,2017-09-07,00:00:00.000,1142,1
12816,1164209,8002,0,1,3750,2017-09-07,00:00:00.000,1142,1
12817,1164210,9926964,0,1,14850,2017-09-07,00:00:00.000,1201,1
12818,1164211,90171,0,0,14850,2017-09-07,00:00:00.000,1203,1
12819,1164211,1324,0,1,2500,2017-09-07,00:00:00.000,1203,1
12820,1164212,8050,0,2,29950,2017-09-07,00:00:00.000,1204,1
12821,1164212,47361,0,2,4400,2017-09-07,00:00:00.000,1204,2
12822,1164212,444819,0,1,9900,2017-09-07,00:00:00.000,1204,1
12823,1164213,80263,0,1,6000,2017-09-07,00:00:00.000,1205,1
12824,1164213,80212,0,2,2500,2017-09-07,00:00:00.000,1205,1
12825,1164214,9021,0,1,3000,2017-09-07,00:00:00.000,1213,1
12826,1164214,8002,0,0,3750,2017-09-07,00:00:00.000,1213,1
12827,1164214,9006,0,1,1000,2017-09-07,00:00:00.000,1213,1
12828,1164214,9099568,0,1,5450,2017-09-07,00:00:00.000,1213,1
12829,1164214,52001,0,1,3300,2017-09-07,00:00:00.000,1213,1
12830,1164215,8015,0,1,19950,2017-09-07,00:00:00.000,1214,1
12831,1164215,80983,0,0,16950,2017-09-07,00:00:00.000,1214,1
12832,1164215,80797,0,0,19950,2017-09-07,00:00:00.000,1214,1
12833,1164215,47992,0,5,2300,2017-09-07,00:00:00.000,1214,1
12834,1164215,8021,0,1,3450,2017-09-07,00:00:00.000,1214,1
12835,1164215,7044,0,1,30950,2017-09-07,00:00:00.000,1214,1
12836,1164216,9026,0,1,2400,2017-09-07,00:00:00.000,1217,1
12837,1164216,481346,0,1,4650,2017-09-07,00:00:00.000,1217,1
12838,1164216,484093,0,1,1900,2017-09-07,00:00:00.000,1217,1
12839,1164216,90187,0,2,500,2017-09-07,00:00:00.000,1217,1
12840,1164216,9013,0,0,9750,2017-09-07,00:00:00.000,1217,1
12841,1164216,8005,0,1,4250,2017-09-07,00:00:00.000,1217,1
12842,1164216,9022,0,1,2500,2017-09-07,00:00:00.000,1217,1
12843,1164216,23571,0,0,8600,2017-09-07,00:00:00.000,1217,1
12844,1164216,70514,0,1,12850,2017-09-07,00:00:00.000,1217,1
12845,1164216,80424,0,0,7250,2017-09-07,00:00:00.000,1217,1
12846,1164216,90297,0,1,4950,2017-09-07,00:00:00.000,1217,1
12847,1164216,90409,0,2,1950,2017-09-07,00:00:00.000,1217,1
12848,1164217,9926043,0,2,1500,2017-09-07,00:00:00.000,1222,1
12849,1164217,47893,0,1,3200,2017-09-07,00:00:00.000,1222,1
12850,1164217,9907860,0,1,3500,2017-09-07,00:00:00.000,1222,1
12851,1164217,8002,0,1,3750,2017-09-07,00:00:00.000,1222,1
12852,1164218,9066027,0,1,2950,2017-09-07,00:00:00.000,1233,1
12853,1164219,8152,0,1,21950,2017-09-07,00:00:00.000,1237,1
12854,1164219,432376,0,2,2850,2017-09-07,00:00:00.000,1237,2
12855,1164219,47896,0,2,3200,2017-09-07,00:00:00.000,1237,1
12856,1164220,9031137,0,1,16950,2017-09-07,00:00:00.000,1240,1
12857,1164220,464333,0,1,29650,2017-09-07,00:00:00.000,1240,1
12858,1175997,423806,0,1,3900,2017-09-07,00:00:00.000,1259,1
12859,1175997,432662,0,1,3900,2017-09-07,00:00:00.000,1259,1
12860,1175998,750701,0,1,4050,2017-09-07,00:00:00.000,1300,1
12861,1175999,525646,0,6,300,2017-09-07,00:00:00.000,1314,1
12862,1176000,78407251,0,2,6500,2017-09-07,00:00:00.000,1315,1
12863,1176000,90569,0,1,19000,2017-09-07,00:00:00.000,1315,1
12864,1176000,438708,0,1,19900,2017-09-07,00:00:00.000,1315,1
12865,1176000,8390,0,0,24950,2017-09-07,00:00:00.000,1315,1
12866,1176000,8059,0,2,2500,2017-09-07,00:00:00.000,1315,1
12867,1176001,9913650,0,1,3000,2017-09-07,00:00:00.000,1317,1
12868,1176001,80599,0,0,17950,2017-09-07,00:00:00.000,1317,1
12869,1176001,80263,0,1,6000,2017-09-07,00:00:00.000,1317,1
12870,1176002,443088,0,1,13000,2017-09-07,00:00:00.000,1328,1
12871,1176003,8091,0,1,3750,2017-09-07,00:00:00.000,1330,1
12872,1176003,9950596,0,1,2850,2017-09-07,00:00:00.000,1330,1
12873,1176003,9064762,0,1,1350,2017-09-07,00:00:00.000,1330,1
12874,1176003,992470,0,1,3300,2017-09-07,00:00:00.000,1330,1
12875,1176003,9979465,0,1,19950,2017-09-07,00:00:00.000,1330,1
12876,1176004,8059,0,1,2500,2017-09-07,00:00:00.000,1340,1
12877,1176004,464657,0,1,1950,2017-09-07,00:00:00.000,1340,1
12878,1176005,71036,0,2,23950,2017-09-07,00:00:00.000,1342,1
12879,1176005,70553,0,1,25200,2017-09-07,00:00:00.000,1342,1
12880,1176005,7054,0,4,24950,2017-09-07,00:00:00.000,1342,1
12881,1176006,440587,0,1,3900,2017-09-07,00:00:00.000,1349,1
12882,1176006,90021543,0,2,3050,2017-09-07,00:00:00.000,1349,2
12883,1176006,88171,0,1,13500,2017-09-07,00:00:00.000,1349,1
12884,1176007,9990397,0,1,1500,2017-09-07,00:00:00.000,1352,1
12885,1176008,425190,0,2,1500,2017-09-07,00:00:00.000,1353,1
12886,1176009,120635,0,2,12500,2017-09-07,00:00:00.000,1354,2
12887,1176009,909892,0,1,1250,2017-09-07,00:00:00.000,1354,1
12888,1176009,8008,0,1,3950,2017-09-07,00:00:00.000,1354,1
12889,1176009,437708,0,1,10500,2017-09-07,00:00:00.000,1354,1
12890,1176009,437706,0,2,10500,2017-09-07,00:00:00.000,1354,2
12891,1176009,437709,0,2,10500,2017-09-07,00:00:00.000,1354,2
12892,1176009,7437707,0,1,10500,2017-09-07,00:00:00.000,1354,1
12893,1176010,5500195,0,1,23950,2017-09-07,00:00:00.000,1359,1
12894,1176010,990743,0,2,1700,2017-09-07,00:00:00.000,1359,2
12895,1176010,425827,0,1,2500,2017-09-07,00:00:00.000,1359,1
12896,1176011,965966,0,2,7050,2017-09-07,00:00:00.000,1401,2
12897,1176012,8239,0,0,12950,2017-09-07,00:00:00.000,1401,1
12898,1176012,8254,0,0,29950,2017-09-07,00:00:00.000,1401,1
12899,1176012,47714,0,1,4350,2017-09-07,00:00:00.000,1401,1
12900,1176012,430669,0,1,1500,2017-09-07,00:00:00.000,1401,1
12901,1176013,95174,0,0,25500,2017-09-07,00:00:00.000,1412,1
12902,1176013,8002,0,0,3750,2017-09-07,00:00:00.000,1412,1
12903,1176014,7051,0,2,42950,2017-09-07,00:00:00.000,1422,1
12904,1176014,70103,0,2,14950,2017-09-07,00:00:00.000,1422,1
12905,1176014,991471,0,1,21750,2017-09-07,00:00:00.000,1422,1
12906,1176014,4225,0,1,19900,2017-09-07,00:00:00.000,1422,1
12907,1176014,9025,0,0,9200,2017-09-07,00:00:00.000,1422,1
12908,1176014,438355,0,1,19950,2017-09-07,00:00:00.000,1422,1
12909,1176015,445592,0,1,38000,2017-09-07,00:00:00.000,1428,1
12910,1176015,9950111,0,1,6900,2017-09-07,00:00:00.000,1428,1
12911,1176015,8087,0,1,4450,2017-09-07,00:00:00.000,1428,1
12912,1176016,7987,0,1,7100,2017-09-07,00:00:00.000,1439,1
12913,1176016,444602,0,1,8200,2017-09-07,00:00:00.000,1439,1
12914,1176016,423702,0,1,6900,2017-09-07,00:00:00.000,1439,1
12915,1176017,802012,0,1,14950,2017-09-07,00:00:00.000,1500,1
12916,1176018,433235,0,1,5550,2017-09-07,00:00:00.000,1515,1
12917,1176018,9910461,0,1,3900,2017-09-07,00:00:00.000,1515,1
12918,1176018,750031,0,1,6500,2017-09-07,00:00:00.000,1515,1
12919,1176018,2200444,0,1,2950,2017-09-07,00:00:00.000,1515,1
